Data,Preço - petróleo bruto - Brent (FOB)
2017-10-22,5.7890000000000006e-09
2017-10-21,5.782e-09
2017-10-20,5.805e-09
2017-10-19,5.763e-09
2017-10-18,5.749e-09
2017-10-17,5.763e-09
2017-10-16,5.749e-09
2017-10-15,5.686e-09
2017-10-14,5.613e-09
2017-10-13,5.613e-09
2017-10-12,5.6619999999999004e-09
2017-10-11,5.528999999999901e-09
2017-10-10,5.6619999999999004e-09
2017-10-09,5.528999999999901e-09
2017-10-08,5.55e-09
2017-10-07,5.709e-09
2017-10-06,5.6000000000000005e-09
2017-10-05,5.611999999999901e-09
2017-10-04,5.567e-09
2017-10-03,5.611999999999901e-09
2017-10-02,5.567e-09
2017-10-01,5.7019999999999995e-09
2017-09-30,5.88e-09
2017-09-29,5.874e-09
2017-09-28,5.977e-09
2017-09-27,5.9419999999999995e-09
2017-09-26,5.977e-09
2017-09-25,5.9419999999999995e-09
2017-09-24,5.816e-09
2017-09-23,5.7729999999999e-09
2017-09-22,5.72e-09
2017-09-21,5.657999999999999e-09
2017-09-20,5.55e-09
2017-09-19,5.657999999999999e-09
2017-09-18,5.55e-09
2017-09-17,5.6179999999999994e-09
2017-09-16,5.676e-09
2017-09-15,5.552e-09
2017-09-14,5.506e-09
2017-09-13,5.420000000000001e-09
2017-09-12,5.506e-09
2017-09-11,5.420000000000001e-09
2017-09-10,5.455e-09
2017-09-09,5.416e-09
2017-09-08,5.447999999999999e-09
2017-09-07,5.363e-09
2017-09-06,5.26e-09
2017-09-05,5.363e-09
2017-09-04,5.26e-09
2017-09-03,5.314999999999901e-09
2017-09-02,5.2689999999999015e-09
2017-09-01,5.191e-09
2017-08-31,5.1639999999999e-09
2017-08-30,5.187e-09
2017-08-29,5.1639999999999e-09
2017-08-28,5.187e-09
2017-08-27,5.187e-09
2017-08-26,5.173e-09
2017-08-25,5.231e-09
2017-08-24,5.229e-09
2017-08-23,5.194000000000001e-09
2017-08-22,5.229e-09
2017-08-21,5.194000000000001e-09
2017-08-20,5.096e-09
2017-08-19,5.0369999999999e-09
2017-08-18,5.039e-09
2017-08-17,4.989999999999999e-09
2017-08-16,5.129e-09
2017-08-15,4.989999999999999e-09
2017-08-14,5.129e-09
2017-08-13,5.146999999999999e-09
2017-08-12,5.259e-09
2017-08-11,5.215999999999901e-09
2017-08-10,5.218e-09
2017-08-09,5.142e-09
2017-08-08,5.218e-09
2017-08-07,5.142e-09
2017-08-06,5.2479999999999e-09
2017-08-05,5.288e-09
2017-08-04,5.209e-09
2017-08-03,5.076999999999999e-09
2017-08-02,5.199e-09
2017-08-01,5.076999999999999e-09
2017-07-31,5.199e-09
2017-07-30,5.2e-09
2017-07-29,5.067000000000001e-09
2017-07-28,5.008e-09
2017-07-27,4.919e-09
2017-07-26,4.781e-09
2017-07-25,4.919e-09
2017-07-24,4.781e-09
2017-07-23,4.747000000000001e-09
2017-07-22,4.854000000000001e-09
2017-07-21,4.834e-09
2017-07-20,4.792e-09
2017-07-19,4.7659999999999e-09
2017-07-18,4.792e-09
2017-07-17,4.7659999999999e-09
2017-07-16,4.789e-09
2017-07-15,4.765e-09
2017-07-14,4.673e-09
2017-07-13,4.668e-09
2017-07-12,4.657000000000001e-09
2017-07-11,4.668e-09
2017-07-10,4.657000000000001e-09
2017-07-09,4.647e-09
2017-07-08,4.853e-09
2017-07-07,4.758e-09
2017-07-06,4.915e-09
2017-07-05,4.913e-09
2017-07-04,4.915e-09
2017-07-03,4.913e-09
2017-07-02,4.708e-09
2017-07-01,4.7020000000000005e-09
2017-06-30,4.645e-09
2017-06-29,4.617000000000001e-09
2017-06-28,4.409e-09
2017-06-27,4.617000000000001e-09
2017-06-26,4.409e-09
2017-06-25,4.414e-09
2017-06-24,4.446000000000001e-09
2017-06-23,4.4620000000000005e-09
2017-06-22,4.3979999999999e-09
2017-06-21,4.593e-09
2017-06-20,4.3979999999999e-09
2017-06-19,4.593e-09
2017-06-18,4.57e-09
2017-06-17,4.561e-09
2017-06-16,4.547e-09
2017-06-15,4.6949999999999e-09
2017-06-14,4.718e-09
2017-06-13,4.6949999999999e-09
2017-06-12,4.718e-09
2017-06-11,4.664e-09
2017-06-10,4.6299999999999e-09
2017-06-09,4.708e-09
2017-06-08,4.8109999999999e-09
2017-06-07,4.8249999999999e-09
2017-06-06,4.8109999999999e-09
2017-06-05,4.8249999999999e-09
2017-06-04,4.846e-09
2017-06-03,5.0409999999999994e-09
2017-06-02,4.940000000000001e-09
2017-06-01,5.0649999999999e-09
2017-05-31,5.2250000000000005e-09
2017-05-30,5.0649999999999e-09
2017-05-29,5.2250000000000005e-09
2017-05-28,5.083999999999999e-09
2017-05-27,5.2250000000000005e-09
2017-05-26,5.329e-09
2017-05-25,5.3189999999999e-09
2017-05-24,5.3349999999999e-09
2017-05-23,5.3189999999999e-09
2017-05-22,5.3349999999999e-09
2017-05-21,5.277999999999999e-09
2017-05-20,5.171000000000001e-09
2017-05-19,5.175999999999901e-09
2017-05-18,5.121e-09
2017-05-17,5.129e-09
2017-05-16,5.121e-09
2017-05-15,5.129e-09
2017-05-14,4.9079999999999e-09
2017-05-13,4.917999999999999e-09
2017-05-12,4.809e-09
2017-05-11,4.706e-09
2017-05-10,4.661e-09
2017-05-09,4.706e-09
2017-05-08,4.661e-09
2017-05-07,4.7450000000000005e-09
2017-05-06,4.753e-09
2017-05-05,4.8819999999999995e-09
2017-05-04,4.931e-09
2017-05-03,5.0409999999999994e-09
2017-05-02,4.931e-09
2017-05-01,5.0409999999999994e-09
2017-04-30,4.946e-09
2017-04-29,4.946e-09
2017-04-28,4.999e-09
2017-04-27,4.9369999999999e-09
2017-04-26,4.945e-09
2017-04-25,4.9369999999999e-09
2017-04-24,4.945e-09
2017-04-23,4.993e-09
2017-04-22,5.0659999999998996e-09
2017-04-21,5.243000000000001e-09
2017-04-20,5.26e-09
2017-04-19,5.4789999999999005e-09
2017-04-18,5.26e-09
2017-04-17,5.4789999999999005e-09
2017-04-15,5.475e-09
2017-04-14,5.475e-09
2017-04-13,5.473e-09
2017-04-12,5.4789999999999005e-09
2017-04-11,5.473e-09
2017-04-10,5.4789999999999005e-09
2017-04-09,5.4239999999999995e-09
2017-04-08,5.3619999999999995e-09
2017-04-07,5.341000000000001e-09
2017-04-06,5.3079999999999e-09
2017-04-05,5.2039999999999e-09
2017-04-04,5.3079999999999e-09
2017-04-03,5.2039999999999e-09
2017-04-02,5.2200000000000006e-09
2017-04-01,5.2250000000000005e-09
2017-03-31,5.1359999999998995e-09
2017-03-30,5.072e-09
2017-03-29,5.012e-09
2017-03-28,5.072e-09
2017-03-27,5.012e-09
2017-03-26,4.996999999999999e-09
2017-03-25,5.017e-09
2017-03-24,4.9559999999999e-09
2017-03-23,5.0139999999999e-09
2017-03-22,5.067000000000001e-09
2017-03-21,5.0139999999999e-09
2017-03-20,5.067000000000001e-09
2017-03-19,5.058e-09
2017-03-18,5.056e-09
2017-03-17,5.063e-09
2017-03-16,4.96e-09
2017-03-15,5.01e-09
2017-03-14,4.96e-09
2017-03-13,5.01e-09
2017-03-12,5.063e-09
2017-03-11,5.0649999999999e-09
2017-03-10,5.3299999999998995e-09
2017-03-09,5.461000000000001e-09
2017-03-08,5.473e-09
2017-03-07,5.461000000000001e-09
2017-03-06,5.473e-09
2017-03-05,5.412e-09
2017-03-04,5.416e-09
2017-03-03,5.572e-09
2017-03-02,5.336e-09
2017-03-01,5.465e-09
2017-02-28,5.336e-09
2017-02-27,5.465e-09
2017-02-26,5.468999999999901e-09
2017-02-25,5.582e-09
2017-02-24,5.4899999999999e-09
2017-02-23,5.633999999999999e-09
2017-02-22,5.5249999999999e-09
2017-02-21,5.633999999999999e-09
2017-02-20,5.447999999999999e-09
2017-02-19,5.416e-09
2017-02-18,5.4570000000000005e-09
2017-02-17,5.496e-09
2017-02-16,5.415e-09
2017-02-15,5.4570000000000005e-09
2017-02-14,5.496e-09
2017-02-13,5.52e-09
2017-02-12,5.3979999999999005e-09
2017-02-11,5.442e-09
2017-02-10,5.379e-09
2017-02-09,5.501999999999999e-09
2017-02-08,5.442e-09
2017-02-07,5.379e-09
2017-02-06,5.592e-09
2017-02-05,5.594e-09
2017-02-04,5.579e-09
2017-02-03,5.5249999999999e-09
2017-02-02,5.477e-09
2017-02-01,5.579e-09
2017-01-31,5.5249999999999e-09
2017-01-30,5.48e-09
2017-01-29,5.5889999999999e-09
2017-01-28,5.433999999999999e-09
2017-01-27,5.47e-09
2017-01-26,5.48e-09
2017-01-25,5.433999999999999e-09
2017-01-24,5.47e-09
2017-01-23,5.504000000000001e-09
2017-01-22,5.318e-09
2017-01-21,5.377000000000001e-09
2017-01-20,5.468e-09
2017-01-19,5.4299999999998996e-09
2017-01-18,5.377000000000001e-09
2017-01-17,5.468e-09
2017-01-16,5.437e-09
2017-01-15,5.4509999999999995e-09
2017-01-14,5.360999999999999e-09
2017-01-13,5.32e-09
2017-01-12,5.439e-09
2017-01-11,5.360999999999999e-09
2017-01-10,5.32e-09
2017-01-09,5.5899999999999e-09
2017-01-08,5.499e-09
2017-01-07,5.4570000000000005e-09
2017-01-06,5.5049999999999e-09
2017-01-05,5.499e-09
2017-01-04,5.4570000000000005e-09
2017-01-03,5.5049999999999e-09
2017-01-02,5.496e-09
2017-01-01,5.495e-09
2016-12-31,5.393e-09
2016-12-30,5.393e-09
2016-12-29,5.495e-09
2016-12-28,5.393e-09
2016-12-27,5.393e-09
2016-12-26,5.393e-09
2016-12-25,5.403999999999999e-09
2016-12-24,5.301e-09
2016-12-23,5.456e-09
2016-12-22,5.353e-09
2016-12-21,5.301e-09
2016-12-20,5.456e-09
2016-12-19,5.415e-09
2016-12-18,5.1719999999999015e-09
2016-12-17,5.314999999999901e-09
2016-12-16,5.328e-09
2016-12-15,5.399e-09
2016-12-14,5.314999999999901e-09
2016-12-13,5.328e-09
2016-12-12,5.219e-09
2016-12-11,5.16e-09
2016-12-10,5.1900000000000005e-09
2016-12-09,5.231e-09
2016-12-08,5.3299999999998995e-09
2016-12-07,5.1900000000000005e-09
2016-12-06,5.231e-09
2016-12-05,5.234999999999999e-09
2016-12-04,5.228e-09
2016-12-03,4.795e-09
2016-12-02,4.468e-09
2016-12-01,4.664e-09
2016-11-30,4.795e-09
2016-11-29,4.468e-09
2016-11-28,4.6320000000000005e-09
2016-11-27,4.7539999999999e-09
2016-11-26,4.654e-09
2016-11-25,4.61e-09
2016-11-24,4.596e-09
2016-11-23,4.654e-09
2016-11-22,4.61e-09
2016-11-21,4.4409999999999e-09
2016-11-20,4.4570000000000015e-09
2016-11-19,4.5069999999999994e-09
2016-11-18,4.415e-09
2016-11-17,4.183e-09
2016-11-16,4.5069999999999994e-09
2016-11-15,4.415e-09
2016-11-14,4.1609999999999e-09
2016-11-13,4.366999999999899e-09
2016-11-12,4.388000000000001e-09
2016-11-11,4.347000000000001e-09
2016-11-10,4.2829999999999e-09
2016-11-09,4.388000000000001e-09
2016-11-08,4.347000000000001e-09
2016-11-07,4.3060000000000015e-09
2016-11-06,4.384e-09
2016-11-05,4.426e-09
2016-11-04,4.576999999999999e-09
2016-11-03,4.62e-09
2016-11-02,4.426e-09
2016-11-01,4.576999999999999e-09
2016-10-31,4.778e-09
2016-10-30,4.913e-09
2016-10-29,4.8979999999999e-09
2016-10-28,4.9079999999999e-09
2016-10-27,4.979999999999999e-09
2016-10-26,4.8979999999999e-09
2016-10-25,4.9079999999999e-09
2016-10-24,5.028e-09
2016-10-23,5.042e-09
2016-10-22,5.1849999999999e-09
2016-10-21,4.980999999999999e-09
2016-10-20,4.931e-09
2016-10-19,5.1849999999999e-09
2016-10-18,4.980999999999999e-09
2016-10-17,4.8869999999999e-09
2016-10-16,4.929e-09
2016-10-15,4.9530000000000006e-09
2016-10-14,5.047999999999901e-09
2016-10-13,5.153999999999999e-09
2016-10-12,4.9530000000000006e-09
2016-10-11,5.047999999999901e-09
2016-10-10,5.049e-09
2016-10-09,5.0139999999999e-09
2016-10-08,4.956999999999999e-09
2016-10-07,4.881e-09
2016-10-06,4.861e-09
2016-10-05,4.956999999999999e-09
2016-10-04,4.881e-09
2016-10-03,4.824000000000001e-09
2016-10-02,4.843000000000001e-09
2016-10-01,4.549e-09
2016-09-30,4.495e-09
2016-09-29,4.661e-09
2016-09-28,4.549e-09
2016-09-27,4.495e-09
2016-09-26,4.671e-09
2016-09-25,4.7210000000000006e-09
2016-09-24,4.5989999999999995e-09
2016-09-23,4.524e-09
2016-09-22,4.603999999999999e-09
2016-09-21,4.5989999999999995e-09
2016-09-20,4.524e-09
2016-09-19,4.526e-09
2016-09-18,4.583e-09
2016-09-17,4.564999999999901e-09
2016-09-16,4.6480000000000005e-09
2016-09-15,4.782e-09
2016-09-14,4.564999999999901e-09
2016-09-13,4.782e-09
2016-09-12,4.8369999999999005e-09
2016-09-11,4.9229999999998996e-09
2016-09-10,4.6999999999999e-09
2016-09-09,4.621e-09
2016-09-08,4.672e-09
2016-09-07,4.6999999999999e-09
2016-09-06,4.621e-09
2016-09-05,4.596e-09
2016-09-04,4.5049999999999e-09
2016-09-03,4.794e-09
2016-09-02,4.794e-09
2016-09-01,4.966e-09
2016-08-31,4.794e-09
2016-08-30,4.794e-09
2016-08-29,4.966e-09
2016-08-28,4.9249999999999994e-09
2016-08-27,4.756e-09
2016-08-26,4.870000000000001e-09
2016-08-25,4.809999999999999e-09
2016-08-24,4.756e-09
2016-08-23,4.870000000000001e-09
2016-08-22,4.939e-09
2016-08-21,4.946e-09
2016-08-20,4.858e-09
2016-08-19,4.826999999999999e-09
2016-08-18,4.731e-09
2016-08-17,4.858e-09
2016-08-16,4.826999999999999e-09
2016-08-15,4.5119999999999e-09
2016-08-14,4.4229999999999e-09
2016-08-13,4.219e-09
2016-08-12,4.337e-09
2016-08-11,4.3239999999999995e-09
2016-08-10,4.219e-09
2016-08-09,4.337e-09
2016-08-08,4.2469999999999015e-09
2016-08-07,4.1330000000000005e-09
2016-08-06,4.045e-09
2016-08-05,4e-09
2016-08-04,4.017000000000001e-09
2016-08-03,4.045e-09
2016-08-02,4e-09
2016-08-01,4.0759999999999e-09
2016-07-31,4.1869999999999004e-09
2016-07-30,4.278e-09
2016-07-29,4.356e-09
2016-07-28,4.376e-09
2016-07-27,4.278e-09
2016-07-26,4.356e-09
2016-07-25,4.424e-09
2016-07-24,4.499e-09
2016-07-23,4.582e-09
2016-07-22,4.57e-09
2016-07-21,4.535e-09
2016-07-20,4.582e-09
2016-07-19,4.57e-09
2016-07-18,4.625e-09
2016-07-17,4.600999999999901e-09
2016-07-16,4.4669999999999996e-09
2016-07-15,4.672e-09
2016-07-14,4.404e-09
2016-07-13,4.4669999999999996e-09
2016-07-12,4.672e-09
2016-07-11,4.4529999999999e-09
2016-07-10,4.593e-09
2016-07-09,4.57e-09
2016-07-08,4.5639999999999e-09
2016-07-07,4.802e-09
2016-07-06,4.57e-09
2016-07-05,4.5639999999999e-09
2016-07-04,4.765e-09
2016-07-03,4.805e-09
2016-07-02,4.839999999999999e-09
2016-07-01,4.628999999999901e-09
2016-06-30,4.5069999999999994e-09
2016-06-29,4.839999999999999e-09
2016-06-28,4.628999999999901e-09
2016-06-27,4.6689999999999e-09
2016-06-26,4.863e-09
2016-06-25,4.843000000000001e-09
2016-06-24,4.818e-09
2016-06-23,4.868e-09
2016-06-22,4.843000000000001e-09
2016-06-21,4.818e-09
2016-06-20,4.657000000000001e-09
2016-06-19,4.5659999999999e-09
2016-06-18,4.747000000000001e-09
2016-06-17,4.788e-09
2016-06-16,4.935999999999899e-09
2016-06-15,4.747000000000001e-09
2016-06-14,4.788e-09
2016-06-13,4.909e-09
2016-06-12,5.0519999999999995e-09
2016-06-11,5.1230000000000014e-09
2016-06-10,5.0369999999999e-09
2016-06-09,4.9709999999999995e-09
2016-06-08,5.1230000000000014e-09
2016-06-07,5.0369999999999e-09
2016-06-06,4.894000000000001e-09
2016-06-05,4.85e-09
2016-06-04,4.905e-09
2016-06-03,4.881e-09
2016-06-02,4.926e-09
2016-06-01,4.905e-09
2016-05-31,4.881e-09
2016-05-30,4.909e-09
2016-05-29,4.952e-09
2016-05-28,4.8869999999999e-09
2016-05-27,4.842e-09
2016-05-26,4.777e-09
2016-05-25,4.8869999999999e-09
2016-05-24,4.842e-09
2016-05-23,4.854000000000001e-09
2016-05-22,4.7009999999999e-09
2016-05-21,4.893e-09
2016-05-20,4.8709999999999e-09
2016-05-19,4.849e-09
2016-05-18,4.893e-09
2016-05-17,4.8709999999999e-09
2016-05-16,4.705e-09
2016-05-15,4.6429999999999e-09
2016-05-14,4.608e-09
2016-05-13,4.4009999999999e-09
2016-05-12,4.243000000000001e-09
2016-05-11,4.608e-09
2016-05-10,4.4009999999999e-09
2016-05-09,4.460000000000001e-09
2016-05-08,4.439e-09
2016-05-07,4.3079999999999e-09
2016-05-06,4.309e-09
2016-05-05,4.582e-09
2016-05-04,4.3079999999999e-09
2016-05-03,4.309e-09
2016-05-02,4.5639999999999e-09
2016-05-01,4.560000000000001e-09
2016-04-30,4.417e-09
2016-04-29,4.3939999999999e-09
2016-04-28,4.296999999999899e-09
2016-04-27,4.417e-09
2016-04-26,4.167e-09
2016-04-25,4.397e-09
2016-04-24,4.347999999999899e-09
2016-04-23,4.309e-09
2016-04-22,4.302e-09
2016-04-21,4.164e-09
2016-04-20,4.309e-09
2016-04-19,4.302e-09
2016-04-18,4.132e-09
2016-04-17,4.302e-09
2016-04-16,4.281e-09
2016-04-15,4.302e-09
2016-04-14,4.158000000000001e-09
2016-04-13,4.281e-09
2016-04-12,4.302e-09
2016-04-11,4.0710000000000005e-09
2016-04-10,3.715e-09
2016-04-09,3.777e-09
2016-04-08,3.588e-09
2016-04-07,3.6049999999999e-09
2016-04-06,3.777e-09
2016-04-05,3.588e-09
2016-04-04,3.642e-09
2016-04-03,3.675e-09
2016-04-02,3.675e-09
2016-04-01,3.675e-09
2016-03-31,3.8329999999999e-09
2016-03-30,3.675e-09
2016-03-29,3.675e-09
2016-03-28,3.8329999999999e-09
2016-03-27,3.8329999999999e-09
2016-03-26,3.884e-09
2016-03-25,4.0539999999999e-09
2016-03-24,3.9909999999999e-09
2016-03-23,3.884e-09
2016-03-22,4.0539999999999e-09
2016-03-21,3.926e-09
2016-03-20,3.9289999999999e-09
2016-03-19,3.838e-09
2016-03-18,3.749e-09
2016-03-17,3.806e-09
2016-03-16,3.838e-09
2016-03-15,3.749e-09
2016-03-14,3.9409999999999e-09
2016-03-13,3.8629999999999e-09
2016-03-12,4.0259999999999e-09
2016-03-11,3.9159999999999e-09
2016-03-10,3.902000000000001e-09
2016-03-09,4.0259999999999e-09
2016-03-08,3.902000000000001e-09
2016-03-07,3.761e-09
2016-03-06,3.575e-09
2016-03-05,3.638e-09
2016-03-04,3.5729999999999e-09
2016-03-03,3.592e-09
2016-03-02,3.638e-09
2016-03-01,3.5729999999999e-09
2016-02-29,3.5759999999999e-09
2016-02-28,3.283e-09
2016-02-27,3.15e-09
2016-02-26,3.19e-09
2016-02-25,3.3589999999998996e-09
2016-02-24,3.3589999999998996e-09
2016-02-23,3.166e-09
2016-02-22,3.32e-09
2016-02-21,3.321e-09
2016-02-20,3.109e-09
2016-02-19,3.166e-09
2016-02-18,3.32e-09
2016-02-17,3.321e-09
2016-02-16,3.18e-09
2016-02-15,2.882e-09
2016-02-14,2.964000000000001e-09
2016-02-13,3.015e-09
2016-02-12,3.164e-09
2016-02-11,2.882e-09
2016-02-10,2.964000000000001e-09
2016-02-09,3.235e-09
2016-02-08,3.276e-09
2016-02-07,3.2379999999999e-09
2016-02-06,3.098e-09
2016-02-05,3.2450000000000007e-09
2016-02-04,3.276e-09
2016-02-03,3.2379999999999e-09
2016-02-02,3.3139999999999003e-09
2016-02-01,3.301e-09
2016-01-31,3.182999999999901e-09
2016-01-30,3.094e-09
2016-01-29,2.982e-09
2016-01-28,3.301e-09
2016-01-27,3.182999999999901e-09
2016-01-26,3.0459999999999e-09
2016-01-25,2.7589999999999e-09
2016-01-24,2.601e-09
2016-01-23,2.736e-09
2016-01-22,2.736e-09
2016-01-21,2.7589999999999e-09
2016-01-20,2.601e-09
2016-01-19,2.8799999999999e-09
2016-01-18,2.884e-09
2016-01-17,2.8580000000000007e-09
2016-01-16,2.9139999999999997e-09
2016-01-15,3.014000000000001e-09
2016-01-14,2.884e-09
2016-01-13,2.8580000000000007e-09
2016-01-12,3.1669999999999e-09
2016-01-11,3.3570000000000003e-09
2016-01-10,3.3889999999999e-09
2016-01-09,3.5559999999999997e-09
2016-01-08,3.628e-09
2016-01-07,3.3570000000000003e-09
2016-01-06,3.3889999999999e-09
2016-01-05,3.5559999999999997e-09
2016-01-04,3.6609999999999004e-09
2016-01-03,3.565e-09
2016-01-02,3.685e-09
2016-01-01,3.7079999999999e-09
2015-12-31,3.6609999999999004e-09
2015-12-30,3.565e-09
2015-12-29,3.685e-09
2015-12-28,3.721999999999901e-09
2015-12-27,3.579e-09
2015-12-26,3.5259999999999e-09
2015-12-25,3.5339999999999996e-09
2015-12-24,3.721999999999901e-09
2015-12-23,3.579e-09
2015-12-22,3.6759999999999997e-09
2015-12-21,3.629e-09
2015-12-20,3.6959999999999004e-09
2015-12-19,3.766e-09
2015-12-18,3.6509999999999e-09
2015-12-17,3.629e-09
2015-12-16,3.6959999999999004e-09
2015-12-15,3.699000000000001e-09
2015-12-14,3.865e-09
2015-12-13,3.903999999999901e-09
2015-12-12,3.944e-09
2015-12-11,3.9689999999999e-09
2015-12-10,3.865e-09
2015-12-09,3.903999999999901e-09
2015-12-08,4.144e-09
2015-12-07,4.2e-09
2015-12-06,4.192000000000001e-09
2015-12-05,4.296999999999899e-09
2015-12-04,4.3729999999999004e-09
2015-12-03,4.2e-09
2015-12-02,4.192000000000001e-09
2015-12-01,4.307e-09
2015-11-30,4.355e-09
2015-11-29,4.356e-09
2015-11-28,4.438e-09
2015-11-27,4.37e-09
2015-11-26,4.355e-09
2015-11-25,4.356e-09
2015-11-24,4.249e-09
2015-11-23,4.2219999999999004e-09
2015-11-22,4.1449999999999e-09
2015-11-21,4.128e-09
2015-11-20,4.028e-09
2015-11-19,4.2219999999999004e-09
2015-11-18,4.1449999999999e-09
2015-11-17,4.1979999999999e-09
2015-11-16,4.4979999999999e-09
2015-11-15,4.4979999999999e-09
2015-11-14,4.644e-09
2015-11-13,4.5379999999999e-09
2015-11-12,4.4979999999999e-09
2015-11-11,4.4979999999999e-09
2015-11-10,4.6089999999999e-09
2015-11-09,4.719e-09
2015-11-08,4.696e-09
2015-11-07,4.800000000000001e-09
2015-11-06,4.790999999999901e-09
2015-11-05,4.719e-09
2015-11-04,4.696e-09
2015-11-03,4.800000000000001e-09
2015-11-02,4.8039999999999995e-09
2015-11-01,4.7599999999999e-09
2015-10-31,4.5539999999999005e-09
2015-10-30,4.657000000000001e-09
2015-10-29,4.8039999999999995e-09
2015-10-28,4.7599999999999e-09
2015-10-27,4.6299999999999e-09
2015-10-26,4.659e-09
2015-10-25,4.672e-09
2015-10-24,4.693e-09
2015-10-23,4.7509999999999e-09
2015-10-22,4.659e-09
2015-10-21,4.672e-09
2015-10-20,4.896e-09
2015-10-19,4.7869999999999e-09
2015-10-18,4.8249999999999e-09
2015-10-17,4.894000000000001e-09
2015-10-16,5.0949999999999995e-09
2015-10-15,4.7869999999999e-09
2015-10-14,4.8249999999999e-09
2015-10-13,5.2079999999999e-09
2015-10-12,5.213e-09
2015-10-11,5.166e-09
2015-10-10,5.134000000000001e-09
2015-10-09,4.945e-09
2015-10-08,5.213e-09
2015-10-07,5.166e-09
2015-10-06,4.6549999999999e-09
2015-10-05,4.747999999999901e-09
2015-10-04,4.729e-09
2015-10-03,4.758e-09
2015-10-02,4.603999999999999e-09
2015-10-01,4.747999999999901e-09
2015-09-30,4.729e-09
2015-09-29,4.7279999999999e-09
2015-09-28,4.706e-09
2015-09-27,4.800000000000001e-09
2015-09-26,4.6689999999999e-09
2015-09-25,4.764e-09
2015-09-24,4.706e-09
2015-09-23,4.800000000000001e-09
2015-09-22,4.7279999999999e-09
2015-09-21,4.826999999999999e-09
2015-09-20,4.935e-09
2015-09-19,4.5909999999999e-09
2015-09-18,4.587e-09
2015-09-17,4.826999999999999e-09
2015-09-16,4.935e-09
2015-09-15,4.686999999999901e-09
2015-09-14,4.777e-09
2015-09-13,4.8039999999999995e-09
2015-09-12,4.888e-09
2015-09-11,4.642e-09
2015-09-10,4.777e-09
2015-09-09,4.8039999999999995e-09
2015-09-08,4.859e-09
2015-09-07,5.0409999999999994e-09
2015-09-06,4.7670000000000014e-09
2015-09-05,4.8800000000000005e-09
2015-09-04,4.859e-09
2015-09-03,5.0409999999999994e-09
2015-09-02,4.7670000000000014e-09
2015-09-01,4.797000000000001e-09
2015-08-31,4.446000000000001e-09
2015-08-30,4.7759999999999e-09
2015-08-29,4.1859999999999e-09
2015-08-28,4.158999999999901e-09
2015-08-27,4.446000000000001e-09
2015-08-26,4.7759999999999e-09
2015-08-25,4.384e-09
2015-08-24,4.563e-09
2015-08-23,4.575e-09
2015-08-22,4.6999999999999e-09
2015-08-21,4.777e-09
2015-08-20,4.563e-09
2015-08-19,4.575e-09
2015-08-18,4.779e-09
2015-08-17,4.8009999999999e-09
2015-08-16,4.829e-09
2015-08-15,4.733e-09
2015-08-14,4.83e-09
2015-08-13,4.8009999999999e-09
2015-08-12,4.829e-09
2015-08-11,4.7539999999999e-09
2015-08-10,4.7799999999998995e-09
2015-08-09,4.904e-09
2015-08-08,4.9079999999999e-09
2015-08-07,4.949e-09
2015-08-06,4.7799999999998995e-09
2015-08-05,4.904e-09
2015-08-04,5.329e-09
2015-08-03,5.428999999999999e-09
2015-08-02,5.473e-09
2015-08-01,5.4299999999998996e-09
2015-07-31,5.4069999999999e-09
2015-07-30,5.428999999999999e-09
2015-07-29,5.473e-09
2015-07-28,5.428999999999999e-09
2015-07-27,5.576e-09
2015-07-26,5.635999999999901e-09
2015-07-25,5.594e-09
2015-07-24,5.642e-09
2015-07-23,5.576e-09
2015-07-22,5.635999999999901e-09
2015-07-21,5.638e-09
2015-07-20,5.730999999999999e-09
2015-07-19,5.734e-09
2015-07-18,5.72e-09
2015-07-17,5.763e-09
2015-07-16,5.730999999999999e-09
2015-07-15,5.734e-09
2015-07-14,5.7719999999998994e-09
2015-07-13,5.783e-09
2015-07-12,5.57e-09
2015-07-11,5.472e-09
2015-07-10,5.718999999999901e-09
2015-07-09,5.783e-09
2015-07-08,5.57e-09
2015-07-07,5.906e-09
2015-07-06,6.172999999999999e-09
2015-07-05,6.164999999999899e-09
2015-07-04,6.0309999999999995e-09
2015-07-03,5.903e-09
2015-07-02,6.172999999999999e-09
2015-07-01,6.164999999999899e-09
2015-06-30,6.014e-09
2015-06-29,6.023999999999999e-09
2015-06-28,6.163e-09
2015-06-27,6.167e-09
2015-06-26,6.0539999999999e-09
2015-06-25,6.023999999999999e-09
2015-06-24,6.163e-09
2015-06-23,5.940999999999901e-09
2015-06-22,6.1370000000000015e-09
2015-06-21,6.075e-09
2015-06-20,6.075e-09
2015-06-19,6.099e-09
2015-06-18,6.1370000000000015e-09
2015-06-17,6.075e-09
2015-06-16,6.318999999999999e-09
2015-06-15,6.376e-09
2015-06-14,6.4679999999999996e-09
2015-06-13,6.3230000000000014e-09
2015-06-12,6.132999999999899e-09
2015-06-11,6.376e-09
2015-06-10,6.4679999999999996e-09
2015-06-09,6.036e-09
2015-06-08,6.0340000000000005e-09
2015-06-07,6.277999999999999e-09
2015-06-06,6.3139999999999e-09
2015-06-05,6.286999999999899e-09
2015-06-04,6.0340000000000005e-09
2015-06-03,6.277999999999999e-09
2015-06-02,6.315999999999899e-09
2015-06-01,6.0119999999999995e-09
